source_id;job_title;company;location;job_url;salary_avg;salary_range_id;f_education_d3;f_education_s1;f_education_s2;f_ipk_required;f_min_gpa;f_major_it;f_major_engineering;f_major_business;f_academic_achievement;f_scholarship;f_transcript_required;f_certificate_required;f_english_required;f_computer_skill_required;f_portfolio_required;f_project_required;f_organization_required;f_leadership_required;f_student_cadre_proxy;f_event_committee;f_communication_required;f_teamwork_required;f_internship_required;f_fresh_graduate_allowed;f_work_experience_required;f_experience_years_min;job_family;region_group;salary_range_label
1566;JUNIOR ENGINEER;PT Pratamadaya Cahya Manunggal;Bekasi;https://id.jobstreet.com/id/job/92226965?type=standard&ref=search-standalone&origin=cardTitle#sol=dac796987367e8ffd17b3e497e2af04f9223825e;6000000.0;4.0;0;1;1;1;3.0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;engineering;jabodetabek;6 sampai < 8 juta
1578;IT Programmer;PT Sinergi Abadi Sentosa;Tangerang;https://id.jobstreet.com/id/job/92270989?type=standard&ref=search-standalone&origin=cardTitle#sol=317b7215d065774f7b18f4ac74a3925e0b90606b;7250000.0;4.0;0;1;1;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;data;jabodetabek;6 sampai < 8 juta
1584;Fresh Graduate Management Training Program (Onsite);Deliveree (PT Angkut Teknologi Indonesia);Jakarta Selatan;https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=3216c91232816f84e6e985dc9b2dda24ce77af65;6000000.0;4.0;0;1;1;1;3.0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
1592;Odoo Developer (Odoo ERP mandatory);PT DOODEX JAYA MAKMUR;Sleman;https://id.jobstreet.com/id/job/92270175?type=standard&ref=search-standalone&origin=cardTitle#sol=79998471644ea859a72249479c90ceba6825a35a;7250000.0;4.0;0;0;0;0;0.0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;1;2;data;lainnya;6 sampai < 8 juta
1603;IT GPS Developer;PT Batavia Prosperindo Trans Tbk.;Serpong;https://id.jobstreet.com/id/job/91972874?type=standard&ref=search-standalone&origin=cardTitle#sol=ea20aa74b4e9056bf901f7bbc142e69fb65ef996;7250000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;software;lainnya;6 sampai < 8 juta
1607;AI-Native Fullstack Developer;PT. Superbrands International;Yogyakarta;https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=fa6ec1590123c1f47ba6b5cb7c798dca3cc098b5;6000000.0;4.0;0;0;1;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;data;jawa tengah diy;6 sampai < 8 juta
1610;Junior Property Consultant (Sales & Leasing);PT CBR Properti Indonesia;Jakarta Selatan;https://id.jobstreet.com/id/job/91968385?type=standard&ref=search-standalone&origin=cardTitle#sol=19f394badf08d7df7876d701cf18d549065b5fe1;6750000.0;4.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
1611;Accounting & Finance Junior Staff (Back Up Maternity Leave 6 Months);PT JFE Steel Galvanizing Indonesia;Kabupaten Bekasi;https://id.jobstreet.com/id/job/91905589?type=standard&ref=search-standalone&origin=cardTitle#sol=fff56d44cac63fd5b8fb71f0b88a0a2b527932b0;7000000.0;4.0;1;1;0;0;0.0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;finance;jabodetabek;6 sampai < 8 juta
1614;IT Programmer;PT. Indo Pack Printing;Sidoarjo;https://id.jobstreet.com/id/job/91786128?type=standard&ref=search-standalone&origin=cardTitle#sol=48f021665692ea20032ef6828b0b66ed5607b902;7000000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;data;jawa timur;6 sampai < 8 juta
1620;Fresh Graduate Management Training Program (Onsite);Deliveree (PT Angkut Teknologi Indonesia);Jakarta Selatan;https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=c1621154ecc0c21c4c030771249541b2ee763061;6000000.0;4.0;0;1;1;1;3.0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
1641;Junior Software Engineer;PT Kuantum Solusi Teknologi;Bogor;https://id.jobstreet.com/id/job/92276199?type=standard&ref=search-standalone&origin=cardTitle#sol=0cc548d825f230c836ec04a5e53c311bae2b32a0;7000000.0;4.0;0;1;0;0;0.0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;software;jabodetabek;6 sampai < 8 juta
1648;Junior Technical Support;PT Fusion Dinamika;Jakarta Barat;https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=de37d0926c3ed7b9b5ee8e760f7daf8d6ddce569;6000000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;engineering;jabodetabek;6 sampai < 8 juta
1650;Fresh Graduate Management Training Program (Onsite);Deliveree (PT Angkut Teknologi Indonesia);Jakarta Selatan;https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=d657d3e932d7f272f26fe0709a3a51a26d0b1b87;6000000.0;4.0;0;1;1;1;3.0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
1653;Software Developer;PT SENTRAL TEHNOLOGI MANAGEMEN;Jakarta Timur;https://id.jobstreet.com/id/job/92316658?type=standard&ref=search-standalone&origin=cardTitle#sol=e558c88156f8c6ff67401373408009611fed4eff;6250000.0;4.0;1;1;0;0;0.0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;2;data;jabodetabek;6 sampai < 8 juta
1659;PROGRAMMER WEB;Pengiklan Anonim;Karawang;https://id.jobstreet.com/id/job/92092188?type=standard&ref=search-standalone&origin=cardTitle#sol=ee7207a3d61fcc803e10755c6251bbdb65ab4717;6500000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;data;lainnya;6 sampai < 8 juta
1667;IT Developer Staff;PT NBC Indonesia;Karawang;https://id.jobstreet.com/id/job/92152046?type=standard&ref=search-standalone&origin=cardTitle#sol=6e184d8f72a04c183492dcf451d4587b4ac3d01e;6193426.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;software;lainnya;6 sampai < 8 juta
1673;Full Stack Development (IT&Engineering);PT BINTANG FAJAR PERSADA;Surabaya;https://id.jobstreet.com/id/job/92253248?type=standard&ref=search-standalone&origin=cardTitle#sol=98dadfb7b9f3fa3809fc809e664f13604d824e70;7500000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;3;data;jawa timur;6 sampai < 8 juta
1677;JUNIOR ENGINEER;PT Pratamadaya Cahya Manunggal;Bekasi;https://id.jobstreet.com/id/job/92226965?type=standard&ref=search-standalone&origin=cardTitle#sol=def15234aace7597498f7f0e6199540867645c80;6000000.0;4.0;0;1;1;1;3.0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;engineering;jabodetabek;6 sampai < 8 juta
1684;IT Programmer;PT Sinergi Abadi Sentosa;Tangerang;https://id.jobstreet.com/id/job/92270989?type=standard&ref=search-standalone&origin=cardTitle#sol=c99e0fe6551b703b94e57d3faaf7cd359eea1827;7250000.0;4.0;0;1;1;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;data;jabodetabek;6 sampai < 8 juta
1712;Accounting & Finance Junior Staff (Back Up Maternity Leave 6 Months);PT JFE Steel Galvanizing Indonesia;Kabupaten Bekasi;https://id.jobstreet.com/id/job/91905589?type=standard&ref=search-standalone&origin=cardTitle#sol=1a61050c83de56ed13d9fb238c6d0813927a7a4b;7000000.0;4.0;1;1;0;0;0.0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;finance;jabodetabek;6 sampai < 8 juta
1713;AI-Native Fullstack Developer;PT. Superbrands International;Yogyakarta;https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=0cb5f5428d3621a606799e3895e7455e4201b593;6000000.0;4.0;0;0;1;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;data;jawa tengah diy;6 sampai < 8 juta
1715;Junior Property Consultant (Sales & Leasing);PT CBR Properti Indonesia;Jakarta Selatan;https://id.jobstreet.com/id/job/91968385?type=standard&ref=search-standalone&origin=cardTitle#sol=4123005f29707253ac0c45aa9c8c0cb1b649a316;6750000.0;4.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
1741;Junior Software Engineer;PT Kuantum Solusi Teknologi;Bogor;https://id.jobstreet.com/id/job/92276199?type=standard&ref=search-standalone&origin=cardTitle#sol=617418056e1ad8c833265fa591aee5ab20bd2872;7000000.0;4.0;0;1;0;0;0.0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;software;jabodetabek;6 sampai < 8 juta
1746;Junior Technical Support;PT Fusion Dinamika;Jakarta Barat;https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=e9ba796606d1d5256563c9943e0d4cd9986b7732;6000000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;engineering;jabodetabek;6 sampai < 8 juta
1750;PROGRAMMER WEB;Pengiklan Anonim;Karawang;https://id.jobstreet.com/id/job/92092188?type=standard&ref=search-standalone&origin=cardTitle#sol=9788a384f14f2f28534e5ed8e8edfcfb9a85a1a7;6500000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;data;lainnya;6 sampai < 8 juta
1756;IT Developer Staff;PT NBC Indonesia;Karawang;https://id.jobstreet.com/id/job/92152046?type=standard&ref=search-standalone&origin=cardTitle#sol=7ebdabaffac397e9732c84f3225055c2641620bd;6193426.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;software;lainnya;6 sampai < 8 juta
1760;Full Stack Development (IT&Engineering);PT BINTANG FAJAR PERSADA;Surabaya;https://id.jobstreet.com/id/job/92253248?type=standard&ref=search-standalone&origin=cardTitle#sol=8a1eea08889bce073f51b612878958946bcb00e8;7500000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;3;data;jawa timur;6 sampai < 8 juta
1771;Software Developer;PT SENTRAL TEHNOLOGI MANAGEMEN;Jakarta Timur;https://id.jobstreet.com/id/job/92316658?type=standard&ref=search-standalone&origin=cardTitle#sol=c309d54bb52bd03eab035ad1ff90d7dfb98a8814;6250000.0;4.0;1;1;0;0;0.0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;2;data;jabodetabek;6 sampai < 8 juta
1775;AI-Native Fullstack Developer;PT. Superbrands International;Yogyakarta;https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=29f433b88dfea43b91fc28072b912103c2ded9a8;6000000.0;4.0;0;0;1;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;data;jawa tengah diy;6 sampai < 8 juta
1785;IT Programmer;PT Sinergi Abadi Sentosa;Tangerang;https://id.jobstreet.com/id/job/92270989?type=standard&ref=search-standalone&origin=cardTitle#sol=75acf36465a80193537c3cc50860498b0fbaabb5;7250000.0;4.0;0;1;1;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;data;jabodetabek;6 sampai < 8 juta
1794;Junior Property Consultant (Sales & Leasing);PT CBR Properti Indonesia;Jakarta Selatan;https://id.jobstreet.com/id/job/91968385?type=standard&ref=search-standalone&origin=cardTitle#sol=5167758fcf0cfae3c0de41cddf8b1cfe256b4647;6750000.0;4.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
1796;IT GPS Developer;PT Batavia Prosperindo Trans Tbk.;Serpong;https://id.jobstreet.com/id/job/91972874?type=standard&ref=search-standalone&origin=cardTitle#sol=6c59a1f2bef67811436eb6dc5232c431a9515e88;7250000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;software;lainnya;6 sampai < 8 juta
1825;Odoo Developer (Odoo ERP mandatory);PT DOODEX JAYA MAKMUR;Sleman;https://id.jobstreet.com/id/job/92270175?type=standard&ref=search-standalone&origin=cardTitle#sol=6c0ffce1f280eb96a5ad8574e0dc0582ed999fb3;7250000.0;4.0;0;0;0;0;0.0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;1;2;data;lainnya;6 sampai < 8 juta
1831;IT Programmer;PT. Indo Pack Printing;Sidoarjo;https://id.jobstreet.com/id/job/91786128?type=standard&ref=search-standalone&origin=cardTitle#sol=838bb0312e185addc1ca11500be0d792a964ce0f;7000000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;data;jawa timur;6 sampai < 8 juta
1846;Junior Technical Support;PT Fusion Dinamika;Jakarta Barat;https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=5944278b67ae7e26eaebc5ce5fa7e80c6c2d3d1c;6000000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;engineering;jabodetabek;6 sampai < 8 juta
1850;PROGRAMMER WEB;Pengiklan Anonim;Karawang;https://id.jobstreet.com/id/job/92092188?type=standard&ref=search-standalone&origin=cardTitle#sol=b9246611ef8b6ebb6ccb5318a16e8bddb021e162;6500000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;data;lainnya;6 sampai < 8 juta
1856;Full Stack Development (IT&Engineering);PT BINTANG FAJAR PERSADA;Surabaya;https://id.jobstreet.com/id/job/92253248?type=standard&ref=search-standalone&origin=cardTitle#sol=9471abcda391dc6f0b4f7f92311d7bfcb86191ed;7500000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;3;data;jawa timur;6 sampai < 8 juta
1859;IT Developer Staff;PT NBC Indonesia;Karawang;https://id.jobstreet.com/id/job/92152046?type=standard&ref=search-standalone&origin=cardTitle#sol=290d766813e789b19fab10ee191009e1c80bc9ee;6193426.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;software;lainnya;6 sampai < 8 juta
1872;AI-Native Fullstack Developer;PT. Superbrands International;Yogyakarta;https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=75b2c882402abf6e2c66d1d919b40975af921d38;6000000.0;4.0;0;0;1;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;data;jawa tengah diy;6 sampai < 8 juta
1881;IT Programmer;PT Sinergi Abadi Sentosa;Tangerang;https://id.jobstreet.com/id/job/92270989?type=standard&ref=search-standalone&origin=cardTitle#sol=d36a9e3e7c7aa850db07ea00a95ef37558d0ae69;7250000.0;4.0;0;1;1;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;data;jabodetabek;6 sampai < 8 juta
1884;IT GPS Developer;PT Batavia Prosperindo Trans Tbk.;Serpong;https://id.jobstreet.com/id/job/91972874?type=standard&ref=search-standalone&origin=cardTitle#sol=653743ac6b16ce373508693a866b343f5cc5bcce;7250000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;software;lainnya;6 sampai < 8 juta
1896;AI-Native Fullstack Developer;PT. Superbrands International;Yogyakarta;https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=fc0321aaee3ee2ffc35086a9fe1d37af9990e151;6000000.0;4.0;0;0;1;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;data;jawa tengah diy;6 sampai < 8 juta
1924;Product Engineer;Catalyst Psychology & HR Management Services;Bekasi;https://id.jobstreet.com/id/job/92132347?type=standard&ref=search-standalone&origin=cardTitle#sol=9bc15556a7c0a784720d0146560e60974505e56d;6300000.0;4.0;0;1;0;1;3.3;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;software;jabodetabek;6 sampai < 8 juta
1940;Junior Software Engineer;PT Kuantum Solusi Teknologi;Bogor;https://id.jobstreet.com/id/job/92276199?type=standard&ref=search-standalone&origin=cardTitle#sol=ea52c8e3fd0f47b6f60d22bc25f0c2c2124b1633;7000000.0;4.0;0;1;0;0;0.0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;software;jabodetabek;6 sampai < 8 juta
1948;Junior Technical Support;PT Fusion Dinamika;Jakarta Barat;https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=87be76f283eadb7aee6c732536aa6de4131f5ea8;6000000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;engineering;jabodetabek;6 sampai < 8 juta
1952;AI-Native Fullstack Developer;PT. Superbrands International;Yogyakarta;https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=bd5c248f678e71ff7979756d35c2b3958db8433f;6000000.0;4.0;0;0;1;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;data;jawa tengah diy;6 sampai < 8 juta
1959;PROGRAMMER WEB;Pengiklan Anonim;Karawang;https://id.jobstreet.com/id/job/92092188?type=standard&ref=search-standalone&origin=cardTitle#sol=054bc1d674554c91ec8943089ebc3e21ccc23009;6500000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;data;lainnya;6 sampai < 8 juta
1962;Software Developer;PT SENTRAL TEHNOLOGI MANAGEMEN;Jakarta Timur;https://id.jobstreet.com/id/job/92316658?type=standard&ref=search-standalone&origin=cardTitle#sol=0761f3b2f485095bfc7f565257cf19349f377c3c;6250000.0;4.0;1;1;0;0;0.0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;2;data;jabodetabek;6 sampai < 8 juta
1967;IT Developer Staff;PT NBC Indonesia;Karawang;https://id.jobstreet.com/id/job/92152046?type=standard&ref=search-standalone&origin=cardTitle#sol=d862aacdaf1daca949004c9ed1d2de8f60a8c83d;6193426.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;software;lainnya;6 sampai < 8 juta
1971;Full Stack Development (IT&Engineering);PT BINTANG FAJAR PERSADA;Surabaya;https://id.jobstreet.com/id/job/92253248?type=standard&ref=search-standalone&origin=cardTitle#sol=ae06d6a586c536dc5878674c0c3b55aaa36d685e;7500000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;3;data;jawa timur;6 sampai < 8 juta
1987;IT Programmer;PT Sinergi Abadi Sentosa;Tangerang;https://id.jobstreet.com/id/job/92270989?type=standard&ref=search-standalone&origin=cardTitle#sol=dfbb595b36e52c243711fd14b2d0bbb6f20e485a;7250000.0;4.0;0;1;1;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;data;jabodetabek;6 sampai < 8 juta
1990;Video Editor;PT. Lila Sehat Teknologi Medis;Jakarta Utara;https://id.jobstreet.com/id/job/92177538?type=standard&ref=search-standalone&origin=cardTitle#sol=4b379f39c6b883f07a3050c1eddd881ded40c9b4;6750000.0;4.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
1995;IT GPS Developer;PT Batavia Prosperindo Trans Tbk.;Serpong;https://id.jobstreet.com/id/job/91972874?type=standard&ref=search-standalone&origin=cardTitle#sol=a544ade3ffa0e58ca82a9cb5ffe41e1b1f80a09a;7250000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;software;lainnya;6 sampai < 8 juta
2009;Fresh Graduate Management Training Program (Onsite);Deliveree (PT Angkut Teknologi Indonesia);Jakarta Selatan;https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=2432faaff5596e1481ed039fd087bc1062468ae7;6000000.0;4.0;0;1;1;1;3.0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
2019;IT Programmer;PT. Indo Pack Printing;Sidoarjo;https://id.jobstreet.com/id/job/91786128?type=standard&ref=search-standalone&origin=cardTitle#sol=ea0ea3048058940067a66308e1502519ece9914e;7000000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;data;jawa timur;6 sampai < 8 juta
2022;Product Engineer;Catalyst Psychology & HR Management Services;Bekasi;https://id.jobstreet.com/id/job/92132347?type=standard&ref=search-standalone&origin=cardTitle#sol=bc9d060e6db37af6c79c024b815823742fc5fc9d;6300000.0;4.0;0;1;0;1;3.3;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;software;jabodetabek;6 sampai < 8 juta
2051;Junior Technical Support;PT Fusion Dinamika;Jakarta Barat;https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=8f9c5f4d965aa2ecdde0917d2fa33e592cc3bcb1;6000000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;engineering;jabodetabek;6 sampai < 8 juta
2053;IT Developer Staff;PT NBC Indonesia;Karawang;https://id.jobstreet.com/id/job/92152046?type=standard&ref=search-standalone&origin=cardTitle#sol=a1d0a0a04ecd50399e345ad643182beb11888775;6193426.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;software;lainnya;6 sampai < 8 juta
2055;AI-Native Fullstack Developer;PT. Superbrands International;Yogyakarta;https://id.jobstreet.com/id/job/91870251?type=standard&ref=search-standalone&origin=cardTitle#sol=8f9799c1e8ce44d8bc0a85a67a93db0bbd4b6e4d;6000000.0;4.0;0;0;1;0;0.0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;data;jawa tengah diy;6 sampai < 8 juta
2056;Full Stack Development (IT&Engineering);PT BINTANG FAJAR PERSADA;Surabaya;https://id.jobstreet.com/id/job/92253248?type=standard&ref=search-standalone&origin=cardTitle#sol=d4ddf119665f41ff9f9cb3de7cab45226c548904;7500000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;3;data;jawa timur;6 sampai < 8 juta
2059;Business Development (Fresh Graduate);PT PMA Bluemedia Indonesia;Jakarta Selatan;https://id.jobstreet.com/id/job/92233730?type=standard&ref=search-standalone&origin=cardTitle#sol=c901656050fdc68efe9c26af501b9e637342a5c7;7250000.0;4.0;0;0;0;0;0.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;business;jabodetabek;6 sampai < 8 juta
2069;IT GPS Developer;PT Batavia Prosperindo Trans Tbk.;Serpong;https://id.jobstreet.com/id/job/91972874?type=standard&ref=search-standalone&origin=cardTitle#sol=bd5e7b46aacd58c3d0e0ea03631f4ce7c6429e99;7250000.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;software;lainnya;6 sampai < 8 juta
2070;IT Programmer;PT Sinergi Abadi Sentosa;Tangerang;https://id.jobstreet.com/id/job/92270989?type=standard&ref=search-standalone&origin=cardTitle#sol=a7ef2857d02bead6ac72a470f7a1a22c50953de7;7250000.0;4.0;0;1;1;0;0.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;data;jabodetabek;6 sampai < 8 juta
2096;Software Developer;PT SENTRAL TEHNOLOGI MANAGEMEN;Jakarta Timur;https://id.jobstreet.com/id/job/92316658?type=standard&ref=search-standalone&origin=cardTitle#sol=130354be8cb6942086d6e54587500e82b2489661;6250000.0;4.0;1;1;0;0;0.0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;2;data;jabodetabek;6 sampai < 8 juta
2111;Product Engineer;Catalyst Psychology & HR Management Services;Bekasi;https://id.jobstreet.com/id/job/92132347?type=standard&ref=search-standalone&origin=cardTitle#sol=9f6156a86ac59ded79bad9a6208633e8f0e8dbfc;6300000.0;4.0;0;1;0;1;3.3;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;software;jabodetabek;6 sampai < 8 juta
2126;Prompt Engineer / Animator – Film AI;PT. IDEALINK BERSAMA BERKARYA;Jakarta Selatan;https://id.jobstreet.com/id/job/92067551?type=standard&ref=search-standalone&origin=cardTitle#sol=bfe4b15a946a3fe773cf695bcd08a802c4b0d6b6;6500000.0;4.0;0;0;0;0;0.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;software;jabodetabek;6 sampai < 8 juta
2139;Fresh Graduate Management Training Program (Onsite);Deliveree (PT Angkut Teknologi Indonesia);Jakarta Selatan;https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=2cd8755d2a702c505bf49024af2ee4d17cfce85f;6000000.0;4.0;0;1;1;1;3.0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;business;jabodetabek;6 sampai < 8 juta
2147;Junior Technical Support;PT Fusion Dinamika;Jakarta Barat;https://id.jobstreet.com/id/job/92273952?type=standard&ref=search-standalone&origin=cardTitle#sol=1a4ec5a502b0bb585191597c7254a4226417a2ee;6000000.0;4.0;0;1;0;0;0.0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;engineering;jabodetabek;6 sampai < 8 juta
2149;IT Developer Staff;PT NBC Indonesia;Karawang;https://id.jobstreet.com/id/job/92152046?type=standard&ref=search-standalone&origin=cardTitle#sol=e89f1106c8e98743142ee221e1c64d68cf9f8388;6193426.0;4.0;0;1;0;0;0.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;software;lainnya;6 sampai < 8 juta
